relative_path	size_bytes	sha256	category	provenance_original_path	purpose
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_metrics__bundle__XGB__A-NR__B-OFF__N-OFF__C-OFF.json	1005	2d5aea63110d2bfe2d6f27e89d7d269872a96157ed22ac701ddc9dfc8fcf0d11	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_metrics__bundle__XGB__A-NR__B-OFF__N-OFF__C-OFF.json	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_metrics__bundle__XGB__A-RS__B-OFF__N-OFF__C-OFF.json	994	0f01c989b708b70f60a2362900c987601927c69e59523408ba837a24e62021dd	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_metrics__bundle__XGB__A-RS__B-OFF__N-OFF__C-OFF.json	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_metrics__bundle__XGB__A-VS__B-OFF__N-OFF__C-OFF.json	991	bfd6214d3fad8bc08de3c511057ac9cec0bf704d72b6a4db8909b5930c4d72fa	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_metrics__bundle__XGB__A-VS__B-OFF__N-OFF__C-OFF.json	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-FK__B-OFF__N-OFF__C-OFF.csv	3814	3e5f7ca9d045b5ac4d4e04eddad248abd0b96d9d42da8afc212713eb5ed40ff8	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-FK__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-NR__B-OFF__N-OFF__C-OFF.csv	3780	50e673e2a964e9c7b297cb467b7426702ca0600fa8a2a2888913b7a7edb53d4b	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-NR__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-RS__B-OFF__N-OFF__C-OFF.csv	3802	dc712cbfea47b23cc845de269320df99dd20e6a7cecb4e14546791b0416aea31	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-RS__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-VS__B-OFF__N-OFF__C-OFF.csv	3594	2e432f65a342a2b5ce4a33c811b981ec9695993a366399773e6ec611d0870096	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__LR__A-VS__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-FK__B-OFF__N-OFF__C-OFF.csv	3311	35df9784bbf8a12b711e0501b91b5b03fdddfd53339c6d0856dc151bf7e7c75d	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-FK__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-NR__B-OFF__N-OFF__C-OFF.csv	3317	14c533faf51bb9ff704091394392ed985b240f1cdc869eca9319be48cb9bd9f1	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-NR__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-RS__B-OFF__N-OFF__C-OFF.csv	3312	d455595fe80baa04af40b62a21446df6221b869f636b3659dd3ef645dba6b0eb	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-RS__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-VS__B-OFF__N-OFF__C-OFF.csv	3214	e36fce8b7129cf7a953f0010dfef38bfe5e223f21d8008cd098d42ccde2fff80	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__MLP__A-VS__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-FK__B-OFF__N-OFF__C-OFF.csv	3309	84529377bf7f14e959ff4d4f2967568eb86b83d7f34651069eeffeaff8bbea46	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-FK__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-NR__B-OFF__N-OFF__C-OFF.csv	3313	3c3ab1ab7ccd2becdcfd670b80b4cb4535a429520adf728cb7210dac13a4adc5	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-NR__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-RS__B-OFF__N-OFF__C-OFF.csv	3316	0cde5dceee7a8e9e6adb4c235b55541d8b0d32764a088357712ad325feccd567	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-RS__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-VS__B-OFF__N-OFF__C-OFF.csv	3295	8eef48c457f24df73ab447dac339a8b23b009bb319720d2c9a3d4a97c31df8c9	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/MRI_axisA_common_neutral_mlp/external_predictions__bundle__XGB__A-VS__B-OFF__N-OFF__C-OFF.csv	Final MRI external prediction/metric output
results/reference_outputs/external_validation/MRI_MLP_common_neutral/external_validation_summary_all.csv	7349	f5dd67f577f65885b911487ccad89601217ecc23aa8b4fc4a4ddf2abd6b0863f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/extvalidation/MRI_MLP_common_neutral/external_validation_summary_all.csv	Final MRI external validation summary
results/reference_outputs/feature_selection/ensemble_MRI_relax/master_arm_summary.csv	3497	b1cbff5c7d06b4740f8d854c2e5f0f681bb658fac70934ced58a78f944ed807b	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_MRI_relax/master_arm_summary.csv	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	13365	647e56c55d01c0c614e63818cfad5dc712e886020001a50b96b33aa09a05f046	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	13343	54c6c854a8012bfd522d3c363a745dea3b54b59273f3b9d8b7c62bedcaaf97b7	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	13380	116c854cf8b978d3be45c0150188f523b6a7b3e6f0946653caf18aa6d7b0ef11	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	13452	a7920a05efb3715ec9541192818cca278ceffa403ed17a8d69c825720e83bb36	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_MRI_relax/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_MRI_relax/run_config.json	599	fb0e59f9f63f5b9960b9957c671e2f452d6c7f8ce0c3d46ac576244ff157efba	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_MRI_relax/run_config.json	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_axisA_CT/master_arm_summary.csv	1925	4daed2e385ff41a795ce6b00259fd9b31a25840c4e7647f57b19ee22d33fd1c5	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT/master_arm_summary.csv	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	12989	214a584461116ab914b7e7fb6d93deb551bd7ea8d76810d10b8962b1c7c78184	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	13005	c9bf08deea55acde68ba4dcf76d683aaaad531411778261df32bce27429b03c2	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	13035	69d4aaa09e179e4eeaec7a74d3eb3822dad64652351c0b735fbcfafccaeaff92	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	13004	7c4af9ac1794819ad78bdfa7b996cc2e4aafceb4da7a947ebfbf460d7017bb15	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT/run_config.json	594	ec7b7176618b6e77ab6296adb2410b34882139a9e8ee359c0e64675bb2b78861	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT/run_config.json	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_axisA_CT_relaxed/master_arm_summary.csv	2874	879068545a2e176c314915c50c7a03bf6315ee94bb93d798fa9b4f53fb30d074	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT_relaxed/master_arm_summary.csv	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	13083	17a8ab3f2654e6bae6ef1814352762cf49aba3fc386c6b072f91bfa1fcae1509	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	13103	7e13a217af702d711a60d09e94c0baecaaeb222956553c137020250534e1de80	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	13116	6ff2b1155e93ad60cd8fcb3a5908c060f03aebc11e392a19d5562e56ea274ebc	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	13087	b4fa4061e421a7921b55e54aeb1946579a3c206cec4c28afbc76383a6684e2cf	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT_relaxed/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_CT_relaxed/run_config.json	610	7e08bfcdaf99ed2ec4e530711de5b7b9afc892b72f582c27fe9739db17d5ae5f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_CT_relaxed/run_config.json	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_axisA_MRI/master_arm_summary.csv	2502	0cdc5d3b0a37752dec5f0b53fe21b255c6b98e1609c79f6e9c295f6f0878bc91	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_MRI/master_arm_summary.csv	Auxiliary recurrence final output/config
results/reference_outputs/feature_selection/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	13171	7d2277fc0f794bb64fb1bb0294836dd88b1a4e3758fe8f62851845d53121ebcb	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-FK_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	13168	8efb8d0a3feae3783729b0817151ff8814f61e2b97204eb3f79ef7da341344fa	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-NR_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	13224	ca8c8bdc4b624e74613c29a181f4968d059ba708a2e315600f14fbb9bd0ac0b5	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-RS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	13202	822886438068960fb294ca393d6bc69fd90bdd14a7455a0e28d9c6a076413554	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_MRI/rankings_per_arm/arm_ranking_A-VS_B-OFF_N-OFF_C-OFF.csv	Auxiliary recurrence per-arm ranking
results/reference_outputs/feature_selection/ensemble_axisA_MRI/run_config.json	599	5b54ad22d0c79612e5a22652a8796c2849d85406812405f6a22fceae4f413a79	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/ENSEMBLE/ensemble_axisA_MRI/run_config.json	Auxiliary recurrence final output/config
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__LR__A-FK__B-OFF__N-OFF__C-OFF.csv	8444	43bf9be88838841c86ae1f5a1922049a381eee35338effb9953c8c194a7c4b37	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__LR__A-NR__B-OFF__N-OFF__C-OFF.csv	8444	33d1a6c2c75a59c1a55f28acdd230f0356cc2f36d6321fa3679d13c77887cd27	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__LR__A-RS__B-OFF__N-OFF__C-OFF.csv	8432	466779855d3354775d62d4418018f55f8755408c57edb2421d36c2c99919f219	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__LR__A-VS__B-OFF__N-OFF__C-OFF.csv	8446	d9a4683d033be0030176c3114685ceb238143c0395823ae4b8f88dba59fff4bd	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__MLP__A-FK__B-OFF__N-OFF__C-OFF.csv	7399	c93aca3d39fa37b34436521b87641451f0b8ed1d9ebd0791a585e2e56302a007	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__MLP__A-NR__B-OFF__N-OFF__C-OFF.csv	7399	e4981cfce06ef37b2359004d3533115cf0187b4de4b731ad5bc8930b6c915998	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__MLP__A-RS__B-OFF__N-OFF__C-OFF.csv	7407	3e30dc457aaf13b0db5bc7e91613b25ebcc613c277e619dab652ba6dcf6f131f	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__MLP__A-VS__B-OFF__N-OFF__C-OFF.csv	7399	b6eb9ca6913a4699abed735ca6465b404334ed91a721bb08668342d6bac98706	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__XGB__A-FK__B-OFF__N-OFF__C-OFF.csv	7392	8f2a8bc9fcaa41258bac69cf72dffbe4dcbbc693419d222c4de8e6936aa6beef	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__XGB__A-NR__B-OFF__N-OFF__C-OFF.csv	7392	893ea4b331e7058f5f1d820aff26d51bdd0985638daeaf03536266855b989288	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__XGB__A-RS__B-OFF__N-OFF__C-OFF.csv	7390	9c0752ae6c601385665a89f32852ea027a1caf6dbaf334db2d68a320b7fb9e42	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds/preds_test__XGB__A-VS__B-OFF__N-OFF__C-OFF.csv	7392	8c2f72ff68da0b49b285b50c3f523c9c804428de554813e7df333f98fb1061dc	code/config/data	generated_or_release_local	release file
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/preds_test_all.csv	101847	865399847d12cdaa7de27d5d3a748b206aa1d09aa47020ec6344064b247a242f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/preds_test_all.csv	Final CT axisA_common_neutral_mlp modeling reference output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/results_models.csv	9232	becb9ac9ae240127c5ea47369d5c32bbf248b811d7504d45dd6a38ca30555233	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/results_models.csv	Final CT axisA_common_neutral_mlp modeling reference output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/run_config.json	1041	4fdfee0905fdb29843d00e57ab1940b6939ce8f404a13054ab1ecd3cf765f529	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/run_config.json	Final CT axisA_common_neutral_mlp modeling reference output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-FK__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	102	ac85d6114a9c60699468c6bd509b77f0f10fc29b2b1f9276631e0bbe8c23854f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-FK__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-NR__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	102	ac85d6114a9c60699468c6bd509b77f0f10fc29b2b1f9276631e0bbe8c23854f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-NR__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-RS__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	102	ac85d6114a9c60699468c6bd509b77f0f10fc29b2b1f9276631e0bbe8c23854f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-RS__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-VS__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	102	ac85d6114a9c60699468c6bd509b77f0f10fc29b2b1f9276631e0bbe8c23854f	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/selected_features__A-VS__B-OFF__N-OFF__C-OFF__COMMON_NEUTRAL.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-FK__B-OFF__N-OFF__C-OFF.csv	10715	932afa60cc571cd2c5a727b069546704d042b65c6a66c9eea1d932d27eed015b	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-FK__B-OFF__N-OFF__C-OFF.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-NR__B-OFF__N-OFF__C-OFF.csv	10715	00bfad8bbe683c1b33d571abc1428b8cdcf3eb9cfd8eb8377e64bdad0d47fe55	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-NR__B-OFF__N-OFF__C-OFF.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-RS__B-OFF__N-OFF__C-OFF.csv	10715	15b34592924a9764a3ec58c62a9b14df28adb8a333f7c3256d2ddb1fd98a9371	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-RS__B-OFF__N-OFF__C-OFF.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-VS__B-OFF__N-OFF__C-OFF.csv	10715	86c4e5d522a0a3deb96ff00326a4bbbf3e63375cf9d67896e779cc1bbd331826	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/selected_features/train_only_ensemble_ranking__A-VS__B-OFF__N-OFF__C-OFF.csv	Final CT axisA_common_neutral_mlp selected feature/ranking output
results/reference_outputs/modeling/CT_axisA_common_neutral_mlp/source_inventory.csv	533	4f37f316887dfebb1db250a6419ffc2cefc022c5cb06193519dd062b6e5ff4de	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_common_neutral_mlp/source_inventory.csv	Final CT axisA_common_neutral_mlp modeling reference output
results/reference_outputs/modeling/CT_axisA_full_features/preds_test_all.csv	67690	6760780ad4021d1362d55fcd235579aec32804dbd91617528565800a83724595	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_full_features/preds_test_all.csv	Final CT axisA_full_features modeling reference output
results/reference_outputs/modeling/CT_axisA_full_features/results_models.csv	5823	584a3f0375680ff091ee927dcd0473c6a6610635fb3fd757c8341e8e3f66d20d	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_full_features/results_models.csv	Final CT axisA_full_features modeling reference output
results/reference_outputs/modeling/CT_axisA_full_features/run_config.json	1031	43b70d563862e0ef549c5816bb9b28dc816e68cf0c45439a5cd6b1c0662dd4c8	reference_output	<ORIGINAL_PROJECT_ROOT>/study_results/NUEVOS/MODELING/CT_axisA_full_features/run_config.json	Final CT axisA_full_features modeling reference output
